2020/10/17 10:59:34 [error] 6#6: *6 open() "/usr/share/nginx/html/payed/test" failed (2: No such file or directory), client: 192.168.56.1, server: localhost, request: "GET /payed/test HTTP/1.1", host: "nhkjxu.natappfree.cc"
2020/11/01 09:39:50 [error] 6#6: *610 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:39:50 [error] 6#6: *610 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:39:50 [error] 6#6: *610 open() "/usr/share/nginx/html/static/index/js/maps/swiper.jquery.min.js.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/js/maps/swiper.jquery.min.js.map HTTP/1.1", host: "gulimall.com"
2020/11/01 09:39:50 [error] 6#6: *611 open() "/usr/share/nginx/html/static/index/js/maps/swiper.min.js.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/js/maps/swiper.min.js.map HTTP/1.1", host: "gulimall.com"
2020/11/01 09:39:50 [error] 6#6: *611 open() "/usr/share/nginx/html/static/index/css/GL.css.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/css/GL.css.map HTTP/1.1", host: "gulimall.com"
2020/11/01 09:40:01 [error] 6#6: *611 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:40:01 [error] 6#6: *611 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:40:01 [error] 6#6: *611 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:40:01 [error] 6#6: *611 open() "/usr/share/nginx/html/static/index/js/maps/swiper.jquery.min.js.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/js/maps/swiper.jquery.min.js.map HTTP/1.1", host: "gulimall.com"
2020/11/01 09:40:01 [error] 6#6: *610 open() "/usr/share/nginx/html/static/index/js/maps/swiper.min.js.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/js/maps/swiper.min.js.map HTTP/1.1", host: "gulimall.com"
2020/11/01 09:40:01 [error] 6#6: *610 open() "/usr/share/nginx/html/static/index/css/GL.css.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/css/GL.css.map HTTP/1.1", host: "gulimall.com"
2020/11/01 09:40:03 [error] 6#6: *610 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:40:03 [error] 6#6: *610 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:40:03 [error] 6#6: *610 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:40:03 [error] 6#6: *610 open() "/usr/share/nginx/html/static/index/js/maps/swiper.jquery.min.js.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/js/maps/swiper.jquery.min.js.map HTTP/1.1", host: "gulimall.com"
2020/11/01 09:40:03 [error] 6#6: *611 open() "/usr/share/nginx/html/static/index/js/maps/swiper.min.js.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/js/maps/swiper.min.js.map HTTP/1.1", host: "gulimall.com"
2020/11/01 09:40:03 [error] 6#6: *611 open() "/usr/share/nginx/html/static/index/css/GL.css.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/css/GL.css.map HTTP/1.1", host: "gulimall.com"
2020/11/01 09:40:04 [error] 6#6: *611 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:40:04 [error] 6#6: *611 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:40:04 [error] 6#6: *611 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:40:04 [error] 6#6: *611 open() "/usr/share/nginx/html/static/index/js/maps/swiper.jquery.min.js.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/js/maps/swiper.jquery.min.js.map HTTP/1.1", host: "gulimall.com"
2020/11/01 09:40:04 [error] 6#6: *610 open() "/usr/share/nginx/html/static/index/js/maps/swiper.min.js.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/js/maps/swiper.min.js.map HTTP/1.1", host: "gulimall.com"
2020/11/01 09:40:04 [error] 6#6: *610 open() "/usr/share/nginx/html/static/index/css/GL.css.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/css/GL.css.map HTTP/1.1", host: "gulimall.com"
2020/11/01 09:40:06 [error] 6#6: *610 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:40:06 [error] 6#6: *610 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:40:07 [error] 6#6: *610 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:40:07 [error] 6#6: *610 open() "/usr/share/nginx/html/static/index/js/maps/swiper.jquery.min.js.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/js/maps/swiper.jquery.min.js.map HTTP/1.1", host: "gulimall.com"
2020/11/01 09:40:07 [error] 6#6: *611 open() "/usr/share/nginx/html/static/index/js/maps/swiper.min.js.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/js/maps/swiper.min.js.map HTTP/1.1", host: "gulimall.com"
2020/11/01 09:40:07 [error] 6#6: *611 open() "/usr/share/nginx/html/static/index/css/GL.css.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/css/GL.css.map HTTP/1.1", host: "gulimall.com"
2020/11/01 09:40:32 [error] 6#6: *611 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:40:32 [error] 6#6: *610 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:40:32 [error] 6#6: *610 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:40:37 [error] 6#6: *652 open() "/usr/share/nginx/html/static/search/img/5919637an271a1301.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/5919637an271a1301.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/11/01 09:40:37 [error] 6#6: *653 open() "/usr/share/nginx/html/static/search/img/599a806bn9d829c1c.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/599a806bn9d829c1c.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/11/01 09:40:43 [error] 6#6: *656 open() "/usr/share/nginx/html/static/item/scss/jd.css" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/scss/jd.css HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/01 09:40:43 [error] 6#6: *656 open() "/usr/share/nginx/html/static/item/img/service_items_1.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_1.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/01 09:40:43 [error] 6#6: *657 open() "/usr/share/nginx/html/static/item/img/service_items_2.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_2.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/01 09:40:43 [error] 6#6: *659 open() "/usr/share/nginx/html/static/item/img/service_items_3.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_3.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/01 09:40:43 [error] 6#6: *660 open() "/usr/share/nginx/html/static/item/img/service_items_4.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_4.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/01 09:41:27 [error] 6#6: *611 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:41:27 [error] 6#6: *611 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:41:28 [error] 6#6: *611 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:41:28 [error] 6#6: *611 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 09:41:30 [error] 6#6: *653 open() "/usr/share/nginx/html/static/search/img/5919637an271a1301.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/5919637an271a1301.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/11/01 09:41:30 [error] 6#6: *652 open() "/usr/share/nginx/html/static/search/img/599a806bn9d829c1c.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/599a806bn9d829c1c.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/11/01 09:41:31 [error] 6#6: *660 open() "/usr/share/nginx/html/static/item/scss/jd.css" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/scss/jd.css HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/01 09:41:31 [error] 6#6: *660 open() "/usr/share/nginx/html/static/item/img/service_items_1.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_1.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/01 09:41:31 [error] 6#6: *659 open() "/usr/share/nginx/html/static/item/img/service_items_2.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_2.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/01 09:41:31 [error] 6#6: *657 open() "/usr/share/nginx/html/static/item/img/service_items_3.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_3.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/01 09:41:31 [error] 6#6: *656 open() "/usr/share/nginx/html/static/item/img/service_items_4.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_4.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/01 09:41:34 [error] 6#6: *656 open() "/usr/share/nginx/html/static/item/scss/jd.css" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/scss/jd.css HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/28.html"
2020/11/01 09:41:34 [error] 6#6: *656 open() "/usr/share/nginx/html/static/item/img/service_items_1.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_1.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/28.html"
